Date,Temperature,Charge_Start,Charge_End,Daily_Mileage,Daily_Cycles,Total_Cycles,SOH
2022-05-01,8.770518958746562,20,80,143.96554604780505,0,147,97.9860249380937
2022-05-02,15.916068676941874,20,80,136.63668978145506,1,148,97.97761659241166
2022-05-03,10.100123726369223,20,80,64.3283123818002,1,149,97.96901643837712
2022-05-04,10.800948428195571,20,80,108.69357281605092,0,149,97.96043683323717
2022-05-05,17.795949197388985,20,80,118.201728545817,1,150,97.95208141518978
2022-05-06,13.85828192326979,20,80,96.89066186415747,0,150,97.94359590124358
2022-05-07,11.211271724688666,20,80,88.01391606772931,1,151,97.93502133025129
2022-05-08,15.38601425396172,20,80,56.31936607589586,1,152,97.92657946355708
2022-05-09,48.15228744833135,20,80,133.10875666630716,0,152,97.91769509276055
2022-05-10,13.76368817386977,20,80,99.47257903453708,1,153,97.90919527615544
2022-05-11,5.49087760545939,20,80,99.73216486846137,0,153,97.90042403900472
2022-05-12,10.640465727503054,20,80,95.45537288734877,1,154,97.8918173427201
2022-05-13,18.79470572050337,20,80,120.0297453297233,1,155,97.88347316235833
2022-05-14,5.656018241960475,20,80,63.19840462968699,0,155,97.87469882869536
2022-05-15,8.19432446861384,20,80,104.34659908102985,1,156,97.86600410160017
2022-05-16,13.476412037431016,20,80,142.22134941009972,0,156,97.8574793253953
2022-05-17,8.594655305442902,20,80,148.1688267852653,1,157,97.84879234152393
2022-05-18,6.619485540564634,20,80,85.19098557385908,1,158,97.84003784870055
2022-05-19,17.34309556000532,20,80,84.7770808038773,0,158,97.83163100566902
2022-05-20,11.49391852244952,20,100,134.87487086103576,1,159,97.82303026874578
2022-05-21,6.000518097648071,20,80,125.00840737868641,1,160,97.81424711875817
2022-05-22,10.486254741164403,20,80,63.72055394364054,0,160,97.8056082244856
2022-05-23,17.95245644822353,20,80,129.44836350628225,1,161,97.79721019982351
2022-05-24,10.919956040874151,20,100,89.97463571778829,1,162,97.78857936088285
2022-05-25,15.737806718275124,20,80,81.75901497567529,0,162,97.78010381668662
2022-05-26,12.30674700837402,20,80,101.31812446656834,1,163,97.77151306826973
2022-05-27,13.224967848397855,20,80,74.47095348597401,0,163,97.76295016140155
2022-05-28,17.72020443870066,20,80,122.94631935713359,1,164,97.75453132054227
2022-05-29,14.52282291449269,20,80,87.59180021354899,1,165,97.74600483850483
2022-05-30,13.012600382121772,20,80,102.1096747804989,0,165,97.73742673186386
2022-05-31,5.791674419022563,20,80,53.21170617067859,1,166,97.72860907794244
2022-06-01,28.05390863793403,20,80,127.96839146111527,0,166,97.72031843163772
2022-06-02,17.88502225208662,20,100,58.16991608793075,1,167,97.71189175789577
2022-06-03,24.394263245113184,20,80,102.00138634152303,1,168,97.70367551548028
2022-06-04,25.233115633813775,20,100,124.63162580645817,1,169,97.69546859133001
2022-06-05,25.05361203515804,20,80,148.1563993906747,0,169,97.68726546441118
2022-06-06,25.06149108602802,20,80,45.96777667768499,1,170,97.67905918207111
2022-06-07,16.09868290946225,20,80,129.51568879872997,0,170,97.67056063852118
2022-06-08,33.33561618817677,20,100,147.6178092052204,1,171,97.66207767090154
2022-06-09,22.915102693123885,20,100,130.43572342481687,1,172,97.65379703673953
2022-06-10,28.555242896783355,20,80,122.81572080788769,1,173,97.64546516491492
2022-06-11,30.607350796245438,20,80,55.69545990914051,0,173,97.63706372322045
2022-06-12,20.577394413118405,20,100,138.98541999810323,1,174,97.62869827281752
2022-06-13,33.59300248266862,20,80,90.92589947868362,1,175,97.62019270085607
2022-06-14,17.845547925497318,20,80,136.3650833336592,0,175,97.61173229472416
2022-06-15,25.430046861043493,20,80,123.7213521563634,1,176,97.60349021786617
2022-06-16,40.664458699942955,20,80,119.91078501725363,0,176,97.59474452874653
2022-06-17,27.045097012095134,20,80,127.51947400691225,1,177,97.5864442661357
2022-06-18,23.436067761438707,20,80,86.93052098823672,1,178,97.57815693059179
2022-06-19,18.304407541701238,20,80,64.40114454009287,0,178,97.56969839405917
2022-06-20,16.65948244474511,20,80,62.704123873605965,1,179,97.56118265683307
2022-06-21,33.03597395634635,20,80,135.9529762864657,0,179,97.55267479954016
2022-06-22,31.873055650751255,20,80,46.506119462373825,1,180,97.54420230417102
2022-06-23,28.427592742078453,20,80,123.12878796775725,1,181,97.53584050942048
2022-06-24,30.695016801232303,20,80,128.6456104597513,0,181,97.52740176180669
2022-06-25,20.376815332541103,20,80,123.73107754958673,1,182,97.51899543177751
2022-06-26,26.51008371345788,20,80,119.72994703656715,0,182,97.51068977528175
2022-06-27,33.48447758864822,20,80,100.50158574134181,1,183,97.50215080054717
2022-06-28,30.51684657662875,20,100,125.74195653582997,1,184,97.49370689310875
2022-06-29,31.011864663824497,20,80,75.45936970794584,0,184,97.48524448418878
2022-06-30,23.010872712199195,20,80,110.2449850619206,1,185,97.47691211850443
2022-07-01,22.197473590127476,20,80,64.26580517707517,1,186,97.46854991944481
2022-07-02,34.68498202598629,20,80,133.32634066173662,0,186,97.45995788850061
2022-07-03,29.28671266749904,20,80,144.18758813228067,1,187,97.45154151155248
2022-07-04,33.5725160613116,20,80,142.34675877439327,0,187,97.44298111816649
2022-07-05,28.02906082162216,20,80,67.17184975944883,1,188,97.43460130727604
2022-07-06,27.574694809583676,20,80,111.01601990104135,1,189,97.4262336078365
2022-07-07,15.525312894013192,20,80,141.79140947599083,0,189,97.41763514141338
2022-07-08,15.239091111715231,20,80,57.408994588345045,1,190,97.40902416976475
2022-07-09,25.274437197701474,20,100,105.36480448710591,1,191,97.40072476038976
2022-07-10,32.89840820745969,20,80,148.6175610228601,0,191,97.3921703705226
2022-07-11,15.26112641050739,20,80,60.02175622848497,1,192,97.3835519119091
2022-07-12,16.890200005945797,20,100,67.68104819147504,1,193,97.37498450528108
2022-07-13,24.956614010814654,20,80,77.289695373026,0,193,97.36668275131868
2022-07-14,24.0423618646105,20,80,67.08678741364612,1,194,97.358347722923
2022-07-15,21.178414896994447,20,80,123.3900856150674,0,194,97.34991544789493
2022-07-16,33.38797024958038,20,80,82.77697939464129,1,195,97.34132846454864
2022-07-17,33.500359619030036,20,80,82.94362205618329,1,196,97.33273473723271
2022-07-18,21.294246852158622,20,80,124.35296910823249,0,196,97.32429827831253
2022-07-19,22.91861058714285,20,80,134.4367510912071,1,197,97.3159128993923
2022-07-20,16.656972479705733,20,80,56.563786521209195,0,197,97.30731706457782
2022-07-21,22.888948065761777,20,80,52.04297457920552,1,198,97.29892565016375
2022-07-22,22.1633939702868,20,100,117.9628238031123,1,199,97.29050714129444
2022-07-23,28.916814557902352,20,100,124.80656466815094,1,200,97.28204970786165
2022-07-24,24.8817486470717,20,80,105.17510713359817,0,200,97.27371669967403
2022-07-25,30.03969432129535,20,80,93.57291149885963,1,201,97.265216755957
2022-07-26,32.265815174247834,20,80,115.61364233543911,0,201,97.25664046323664
2022-07-27,29.93912809941358,20,80,105.70576202014072,1,202,97.24813876283157
2022-07-28,22.69997392724824,20,80,57.96559187286502,1,203,97.23972213059615
2022-07-29,17.723776150778612,20,80,145.84259687518235,0,203,97.23113733678339
2022-07-30,20.8718288545136,20,80,95.85900023886552,1,204,97.2226546247645
2022-07-31,29.28872434526278,20,80,129.25208974087283,0,204,97.21416442085314
2022-08-01,19.71589248287817,20,80,54.53347273316775,1,205,97.20563800649877
2022-08-02,23.61973252917013,20,80,113.96000865735107,1,206,97.19723904781927
2022-08-03,31.097070894007295,20,80,78.89276931667705,0,206,97.18868034601525
2022-08-04,30.12221347168594,20,100,107.03421644323308,1,207,97.18015124800556
2022-08-05,28.234381658412744,20,80,59.90849592861426,1,208,97.17168230879466
2022-08-06,24.19553836481307,20,80,93.9359596324105,0,208,97.16329252932435
2022-08-07,33.793098560189485,20,80,69.37138418503022,1,209,97.15463249857267
2022-08-08,29.01642306459315,20,80,137.6907539751079,0,209,97.14613017896009
2022-08-09,28.07326241370393,20,100,70.28329066290883,1,210,97.13765647491334
2022-08-10,17.503516784358055,20,80,53.59121563116003,1,211,97.12903166174253
2022-08-11,31.978162313092366,20,80,148.14967474957777,0,211,97.12042205295126
2022-08-12,18.676618600917173,20,80,135.2409120408326,1,212,97.11183138900924
2022-08-13,43.36043442527334,20,80,111.3889499445529,1,213,97.10283417048066
2022-08-14,28.33666547511193,20,80,109.13794995953718,0,213,97.09433852158655
2022-08-15,31.13819958615758,20,80,126.37430685613181,1,214,97.08574593186052
2022-08-16,34.39759667101975,20,80,121.63006763472296,0,214,97.07704182247824
2022-08-17,-12.207733943416942,20,100,112.90459724229629,1,215,97.06740118657008
2022-08-18,23.22129655441774,20,80,63.022177272006914,1,216,97.05894684731005
2022-08-19,16.30181269210191,20,80,110.09024159930549,0,216,97.05025799027486
2022-08-20,33.54017235856674,20,80,121.26486580456324,1,217,97.04157141936892
2022-08-21,29.419140544119625,20,80,138.23844089904634,1,218,97.0330203357345
2022-08-22,16.628605491734348,20,80,132.05979601747734,0,218,97.02433424607445
