Date,Temperature,Charge_Start,Charge_End,Daily_Mileage,Daily_Cycles,Total_Cycles,SOH
2021-12-30,-16.203630430778176,10,100,88.69212990112288,1,107,99.22208532974129
2021-12-31,-1.4505333998361247,10,100,86.37353266388021,1,108,99.21516021170532
2022-01-01,7.425960341623952,10,100,86.07279468872065,0,108,99.2084556724783
2022-01-02,3.810463922365038,10,100,61.32831306333962,1,109,99.20165806576189
2022-01-03,8.948463665493406,10,100,88.37429114448982,1,110,99.19498681926063
2022-01-04,-2.5464403546637238,10,100,77.13723395066253,1,111,99.18802480426243
2022-01-05,7.265719398268827,10,100,87.30070784887094,1,112,99.1813064745194
2022-01-06,8.696187838488147,10,100,92.39365753438375,1,113,99.1746216082458
2022-01-07,-4.8006186437642455,10,100,99.20837996885028,1,114,99.16759538438598
2022-01-08,9.31001956938492,10,100,96.06226258773718,1,115,99.16092107359212
2022-01-09,-0.6845008210318682,10,100,84.05035080957268,1,116,99.15399317532004
2022-01-10,7.953701045285694,10,100,55.56378650267684,1,117,99.1472799135408
2022-01-11,-0.7928521073385326,10,100,75.57120885748054,0,117,99.1403449380078
2022-01-12,5.1500436792063,10,100,39.05070810398331,1,118,99.13355693412925
2022-01-13,-4.847613159808875,10,100,45.3475898466383,1,119,99.12651488412149
2022-01-14,-3.833554663213699,10,100,57.418596082001166,1,120,99.11949580292475
2022-01-15,-3.429464666703148,10,100,51.33182470354062,1,121,99.11248434839013
2022-01-16,8.479021470263481,10,100,94.16954007539736,1,122,99.10577033824462
2022-01-17,4.997187700222957,10,100,85.96851885685113,1,123,99.0989661470052
2022-01-18,2.1847802879226634,10,100,98.61688886662931,1,124,99.09208858659497
2022-01-19,-1.1097923735662296,10,100,48.88627588661856,1,125,99.08512544560529
2022-01-20,-13.625811193138881,10,100,85.24079438589521,1,126,99.07784402577681
2022-01-21,7.582684611207519,10,100,98.80660150602851,0,126,99.07109587100332
2022-01-22,-2.6004952834475024,10,100,61.896466078365975,1,127,99.06408820800418
2022-01-23,-3.2528164401802884,10,100,64.94238291886555,1,128,99.05706153137616
2022-01-24,9.876820818215853,10,100,55.18737133866732,1,129,99.05036398869393
2022-01-25,-4.009008890350398,10,100,54.611184074289596,1,130,99.04331310784747
2022-01-26,2.8338448405141836,10,100,74.14181363264042,1,131,99.0364326618432
2022-01-27,3.5311708539245057,10,100,46.1121508405447,1,132,99.02956735848963
2022-01-28,3.2822112851174623,10,100,30.56462651824831,1,133,99.02269327047263
2022-01-29,0.6794154207159746,10,100,92.58910826455946,1,134,99.0157508224774
2022-01-30,3.482244086288576,10,100,81.34549187188216,1,135,99.00887682039452
2022-01-31,-1.9881298828034462,10,100,67.3169065846833,0,135,99.00186247923538
2022-02-01,-2.547771955258475,10,100,36.36653219283039,1,136,98.99483142263458
2022-02-02,2.790041508417226,10,100,50.69808931190805,1,137,98.98793309296109
2022-02-03,0.2867089670227525,10,100,99.88234631280864,1,138,98.98096880594359
2022-02-04,-3.0520131867119122,10,100,50.63485336913473,1,139,98.97391732961357
2022-02-05,2.3980153771651604,10,100,94.4881715242696,1,140,98.96700156812835
2022-02-06,8.154157720274046,10,100,84.6766779254462,1,141,98.96022938981972
2022-02-07,5.290713653016043,10,100,77.10397814573474,1,142,98.95338206768065
2022-02-08,-3.1178990522744554,10,100,36.80067446457401,1,143,98.94631871840122
2022-02-09,9.323301104414096,10,100,96.72336753103401,1,144,98.93956890049377
2022-02-10,49.75764589397886,10,100,72.0040462592447,0,144,98.93258653818577
2022-02-11,7.2244330578961,10,100,34.39659807503608,1,145,98.92577915300512
2022-02-12,-3.094375152102603,10,100,78.30699163303615,1,146,98.91870689115648
2022-02-13,9.0669740386514,10,100,80.68492772787269,1,147,98.91194146562252
2022-02-14,-3.6286289643873855,10,100,48.18037081913826,1,148,98.90485050191744
2022-02-15,7.326282631641698,10,100,31.493300394907646,1,149,98.89803587785576
2022-02-16,-1.8561412787029896,10,100,39.31628146913067,1,150,98.89098493902411
2022-02-17,9.115874923799039,10,100,53.15743095261913,1,151,98.88421099235693
2022-02-18,9.421514904732359,10,100,76.94961926684874,1,152,98.87744239313501
2022-02-19,5.983495868246857,10,100,37.6105383123492,1,153,98.87058370041001
2022-02-20,-1.0529057747435178,10,100,36.15080123685415,0,153,98.86354376865205
2022-02-21,3.1563691357663473,10,100,37.582738000346694,1,154,98.85660868448521
2022-02-22,5.849114476306198,10,100,64.71382825852521,1,155,98.84973982233454
2022-02-23,5.077222922806028,10,100,41.20749127765602,1,156,98.84284878027022
2022-02-24,-0.2264867345774828,10,100,51.65675039754922,1,157,98.83581980622434
2022-02-25,5.9145246081307015,10,100,54.67836341937796,1,158,98.82894519280573
2022-02-26,-2.683232234293316,10,100,33.57662417577561,1,159,98.82184837004408
2022-02-27,2.6872111645234265,10,100,60.270730960395454,1,160,98.8148862968415
2022-02-28,9.95098303624221,10,100,32.148442151570364,1,161,98.8081074947381
2022-03-01,10.329712426694945,10,100,31.74647340236358,1,162,98.80133594421017
2022-03-02,5.7705508231686755,10,100,43.01312647673,0,162,98.79444594924632
2022-03-03,15.753850419885602,10,100,63.50650763727499,1,163,98.78780905695508
2022-03-04,5.982047932459611,10,100,71.19948672698526,1,164,98.78091952377119
2022-03-05,7.115203970425318,10,100,42.45808173396587,1,165,98.77405654516409
2022-03-06,8.373368620977502,10,100,84.71692243931022,1,166,98.76722334540506
2022-03-07,14.104520058445592,10,100,71.90323336767435,1,167,98.76053462374276
2022-03-08,44.16865954442596,10,100,77.9980870419729,1,168,98.7536313196434
2022-03-09,9.835872145137241,10,100,50.96077825549051,1,169,98.74682827697382
2022-03-10,14.638325482437164,10,100,37.819321920047926,1,170,98.74014604794621
2022-03-11,11.379140159051728,10,100,48.85631715560592,1,171,98.73337774302685
2022-03-12,13.420476723258048,10,100,32.8430532679207,0,171,98.72666009879322
2022-03-13,8.432882018371988,10,100,78.79687553828572,1,172,98.7198119117677
2022-03-14,7.975587985133737,10,100,57.04085440242015,1,173,98.71294951617925
2022-03-15,12.4385624207309,10,100,31.81655268781023,1,174,98.70619939706471
2022-03-16,12.748832020778448,10,100,56.5521852489332,1,175,98.69945483733353
2022-03-17,11.29480384618559,10,100,45.74985222058448,1,176,98.69267045199274
2022-03-18,16.51465869674028,10,100,87.21136506157319,1,177,98.6860179754636
2022-03-19,44.71940362453169,10,100,88.43038827619712,1,178,98.67907388770388
2022-03-20,-18.930346891755313,10,100,76.29448141491315,1,179,98.67150376389903
2022-03-21,13.329638713876967,10,100,59.715734773996786,1,180,98.66476207666685
2022-03-22,12.02145159255084,10,100,51.23123965187166,0,180,98.65798492494231
2022-03-23,15.054125542904377,10,100,47.185966082751875,1,181,98.6512835292438
2022-03-24,17.940121506702873,10,100,34.07814364760255,1,182,98.64465416248464
2022-03-25,19.868092612917362,10,100,68.82163099062123,1,183,98.63807216206094
2022-03-26,11.106847788805279,10,100,91.50004402280814,1,184,98.63126169966931
2022-03-27,15.684097073673216,10,100,86.20120174965437,1,185,98.62456697155301
2022-03-28,10.831695547743756,10,100,81.86064049520122,1,186,98.61774453064058
2022-03-29,10.199169764644983,10,100,58.14223560399476,1,187,98.61090330893919
2022-03-30,11.872309843900574,10,100,77.1037722539676,1,188,98.6041028833924
2022-03-31,14.760526569898653,10,100,38.36879730521012,1,189,98.59737469893223
2022-04-01,5.823933042247405,10,100,70.71050386576312,0,189,98.59041366601664
2022-04-02,16.522798582176968,10,100,60.38830572807087,1,190,98.58372692341702
2022-04-03,12.85000055354637,10,100,96.55306008014239,1,191,98.5769427442421
2022-04-04,8.778143116860031,10,100,65.61157855583804,1,192,98.57005072932631
2022-04-05,13.10635096344432,10,100,75.85764423408506,1,193,98.56326834358735
2022-04-06,12.675626671542927,10,100,48.138912993580504,1,194,98.55647237834845
2022-04-07,9.528053630566966,10,100,67.52866833670883,1,195,98.54959241553232
2022-04-08,7.0713093594813206,10,100,44.70901185635325,1,196,98.5426463064723
2022-04-09,11.721349934068584,10,100,64.30210405515955,1,197,98.53581831603103
2022-04-10,11.697919111657058,10,100,50.165509258580556,1,198,98.52898728267546
2022-04-11,10.197584397058908,10,100,55.936415032716425,0,198,98.52211554942649
2022-04-12,17.184309139812072,10,100,78.00308494353298,1,199,98.51542273958768
2022-04-13,12.441528692833069,10,100,83.15444172866353,1,200,98.5086043795071
2022-04-14,19.66342162967154,10,100,88.31382380005778,1,201,98.50197120143864
2022-04-15,8.598004581020476,10,100,94.42067206611792,1,202,98.49504809854467
2022-04-16,48.695410068710714,10,100,43.26381897313626,1,203,98.48793292520192
2022-04-17,18.70281290853878,10,100,67.34820761548198,1,204,98.48126767532837
2022-04-18,17.188034554326766,10,100,47.991451268595775,1,205,98.47456064520237
2022-04-19,10.193136456557781,10,100,36.92974221629132,1,206,98.46766918926966
2022-04-20,10.876277437274537,10,100,84.69806291874141,1,207,98.46079306556537
2022-04-21,11.45164216807883,10,100,72.74626412947082,0,207,98.45393015195467
2022-04-22,8.771080977320462,10,100,72.99729349936061,1,208,98.4469949691976
2022-04-23,17.3374227154815,10,100,66.316625483536,1,209,98.44028054989438
2022-04-24,14.319507871173604,10,100,47.62259454984857,1,210,98.4334850714047
2022-04-25,17.80047609621269,10,100,40.09241923835286,1,211,98.42677795204621
2022-04-26,18.774555923123945,10,100,94.92644989925371,1,212,98.4200938593979
2022-04-27,7.277893096641627,10,100,88.96095118293835,1,213,98.41310737425961
2022-04-28,49.31877061620601,10,100,50.653139708134276,1,214,98.4059461990892
2022-04-29,12.064234858638045,10,100,40.453202816185815,1,215,98.39907974266389
2022-04-30,9.34441904561945,10,100,74.65568894105935,1,216,98.39213979574419
2022-05-01,18.693892150564984,10,100,61.666719361039306,0,216,98.38544237136759
2022-05-02,9.392866106322668,10,100,47.20673783445555,1,217,98.37849944216222
2022-05-03,16.61330189166742,10,100,64.42688401133915,1,218,98.37174285693392
2022-05-04,41.81210852667908,10,100,36.67499256507161,1,219,98.36476347901576
2022-05-05,6.88725725296724,10,100,75.725396515574,1,220,98.35774759055964
2022-05-06,15.640337458489942,10,100,48.52450793393535,1,221,98.35095834276345
2022-05-07,16.416392309243058,10,100,32.27545173834023,1,222,98.34418700944558
2022-05-08,8.083807067654913,10,100,39.391731270614734,1,223,98.33719499904473
2022-05-09,15.82300100970124,10,100,92.73319292303071,1,224,98.33040331444046
2022-05-10,19.92899184525093,10,100,56.5013517152031,1,225,98.323716857875
2022-05-11,16.71030850228474,10,100,75.73405065093849,0,225,98.31694428987103
2022-05-12,8.80276310501451,10,100,30.892725594862018,1,226,98.30996190699994
2022-05-13,7.566150772862384,10,100,94.01723127937103,1,227,98.30294460328584
2022-05-14,8.177105854389444,10,100,70.99282615305333,1,228,98.29594085162589
2022-05-15,41.71799333176573,10,100,43.42181299249988,1,229,98.28893737505831
2022-05-16,15.606750883729653,10,100,54.75866664591776,1,230,98.28212382080646
2022-05-17,11.200282944959376,10,100,92.90439979055729,1,231,98.27519206864886
2022-05-18,11.461821059128456,10,100,41.40152680870876,1,232,98.26826473890759
2022-05-19,15.011503860368999,10,100,66.4212033027857,1,233,98.26142829840734
2022-05-20,16.4495211747053,10,100,71.4207945787522,1,234,98.25462726658823
2022-05-21,5.48158432173541,10,100,65.39545923056365,0,234,98.2475359154218
2022-05-22,10.680015480440538,10,100,77.14199620182447,1,235,98.24057888279
2022-05-23,14.68432251317088,10,100,41.17153940126805,1,236,98.23372482400633
2022-05-24,16.22508794048845,10,100,46.0982606407795,1,237,98.22690892576264
2022-05-25,10.890447314965328,10,100,64.83786011084248,1,238,98.21995006040905
2022-05-26,43.708839510755794,10,100,30.59029933736536,1,239,98.21286751055874
2022-05-27,7.676552006270225,10,100,99.43553353947138,1,240,98.20581898837169
2022-05-28,13.86481794974161,10,100,84.83864069857677,1,241,98.19893120147239
2022-05-29,14.278936636837605,10,100,63.87851600228412,1,242,98.19205191018267
2022-05-30,18.624050994944177,10,100,68.4121666375334,1,243,98.18528488029808
2022-05-31,12.662309948337718,10,100,47.881838308549646,0,243,98.17835872369092
2022-06-01,32.56662495514209,10,100,98.6715165364583,1,244,98.17155613243425
2022-06-02,24.998068512789892,10,100,86.74031199817189,1,245,98.16495100359553
2022-06-03,31.730210019744117,10,100,44.33435879938915,1,246,98.15816571985935
2022-06-04,33.94085452861047,10,100,66.75073548676001,1,247,98.15131959699366
2022-06-05,16.496131154719297,10,100,62.75655595813233,1,248,98.14448261868039
2022-06-06,18.404709802637058,10,100,94.40704072551415,1,249,98.13769372751719
2022-06-07,19.91023374486859,10,100,43.500675918046824,1,250,98.13094229113437
2022-06-08,18.962321176602366,10,100,54.54558786400067,1,251,98.12416337952399
2022-06-09,28.31180286371985,10,100,40.58538630472642,1,252,98.11745427698567
2022-06-10,25.695920865712765,10,100,45.84070403906559,0,252,98.11081276757052
2022-06-11,17.014505344132772,10,100,76.43281847527146,1,253,98.10397573471832
2022-06-12,24.07230690133705,10,100,36.91764144543204,1,254,98.09732340458854
2022-06-13,33.09589012232262,10,100,83.67076080696798,1,255,98.09047863115413
2022-06-14,-14.703202393943506,10,100,82.42295395291308,1,256,98.08279292031393
2022-06-15,31.472576256969912,10,100,52.37577658714699,1,257,98.07598641161714
2022-06-16,23.71072605570719,10,100,44.87432253981382,1,258,98.06931511710886
2022-06-17,20.349765696987895,10,100,84.83463077902135,1,259,98.06255221810214
2022-06-18,24.45495089739878,10,100,87.89482211082895,1,260,98.05589600411955
2022-06-19,20.759524854949177,10,100,71.56786987780757,1,261,98.04913924032158
2022-06-20,34.44496174665072,10,100,93.9036520176991,0,261,98.04224241021214
2022-06-21,34.27163301519211,10,100,73.53110849355963,1,262,98.03534776654685
2022-06-22,21.06807503652155,10,100,78.57265005414641,1,263,98.02859274667428
2022-06-23,29.749153379928902,10,100,40.81636014516203,1,264,98.02181360754541
2022-06-24,27.048086713977604,10,100,99.96440683213984,1,265,98.01510399190597
2022-06-25,23.195295514139293,10,100,57.743745473479606,1,266,98.00839850244095
2022-06-26,31.263879480383334,10,100,84.65562535886872,1,267,98.00157187162783
2022-06-27,24.944486774444393,10,100,90.95264035687418,1,268,97.99490828883637
2022-06-28,21.747615437968612,10,100,89.89371174094464,1,269,97.98815714721624
2022-06-29,25.920734395269204,10,100,88.08821637178838,1,270,97.98146581635648
2022-06-30,25.000978450856103,10,100,91.12974037542415,0,270,97.97479732450398
2022-07-01,31.5517190601365,10,100,70.58718847901551,1,271,97.96795170013144
2022-07-02,40.549057666783845,10,100,42.99544138126304,1,272,97.96086351440525
2022-07-03,19.601495737329987,10,100,78.65569484995316,1,273,97.95404388414424
2022-07-04,18.43876496493329,10,100,90.68659526402442,1,274,97.94719080667636
2022-07-05,21.93720944087941,10,100,91.91095737047213,1,275,97.94042880944839
2022-07-06,23.51828087397424,10,100,49.120976028379786,1,276,97.93370670623796
2022-07-07,27.635042879366203,10,100,74.96581385031932,1,277,97.92695141036623
2022-07-08,32.09428646604273,10,100,90.5504656042994,1,278,97.92007447083397
2022-07-09,31.327266011800646,10,100,74.72106216299126,1,279,97.91321564854617
2022-07-10,17.064640154542637,10,100,47.04012397613936,0,279,97.90631205344293
2022-07-11,16.531838956026682,10,100,36.57802291624266,1,280,97.89939177789641
2022-07-12,25.487334646015164,10,100,47.76771110457,1,281,97.89268283679456
2022-07-13,33.59574224314176,10,100,70.44903275855035,1,282,97.88575430173196
2022-07-14,34.89740516607584,10,100,47.06215456198119,1,283,97.87878845679914
2022-07-15,20.901898862876195,10,100,53.01187197774325,1,284,97.87197566594905
2022-07-16,15.114421044806827,10,100,66.55964344304834,1,285,97.86500526814295
2022-07-17,20.410162040446764,10,100,98.31349837029929,1,286,97.85817452173576
2022-07-18,25.739863394342755,10,100,71.13834997937994,1,287,97.85144472161669
2022-07-19,28.604701129267244,10,100,50.05547067502395,1,288,97.84463565267154
2022-07-20,22.64713247051703,10,100,74.39702836655385,0,288,97.83785848729146
2022-07-21,33.99287351365008,10,100,72.750143248028,1,289,97.83090057026149
2022-07-22,19.572971458692408,10,100,84.39087866024121,1,290,97.82403605550469
2022-07-23,33.63163937884781,10,100,53.473001837610326,1,291,97.81708299236477
2022-07-24,18.811530089191322,10,100,50.055604657467825,1,292,97.81019320851102
2022-07-25,24.50622372549783,10,100,49.808592298070366,1,293,97.80345422454667
2022-07-26,29.27024827326823,10,100,66.33464517707455,1,294,97.7966112572574
2022-07-27,24.87363211024393,10,100,49.96064370374675,1,295,97.78987746372906
2022-07-28,41.385145920292345,10,100,55.896044697895164,1,296,97.7827034584135
2022-07-29,18.46514551654583,10,100,64.28409549266605,1,297,97.77579232290064
2022-07-30,29.765761477147777,10,100,73.25528633885074,0,297,97.76892712242538
2022-07-31,24.794618478578375,10,100,63.630851835793216,1,298,97.76218246200438
2022-08-01,32.77143024750289,10,100,64.56240862278887,1,299,97.7552314270517
2022-08-02,21.02658830615908,10,100,52.17070088541688,1,300,97.74838042399368
2022-08-03,16.35582037500708,10,100,68.37012156696025,1,301,97.74140099643544
2022-08-04,33.061040629858816,10,100,74.9117911892696,1,302,97.7344348805847
2022-08-05,33.55679568254224,10,100,99.48582486695531,1,303,97.72745295318897
2022-08-06,16.882541761435345,10,100,64.37972992811756,1,304,97.72048046410909
2022-08-07,-13.528553555257123,10,100,44.01385170922601,1,305,97.7126837731261
2022-08-08,21.346556092278206,10,100,56.82569687683275,1,306,97.70582710207164
2022-08-09,24.28514401119989,10,100,62.284986304046654,0,306,97.69904816691533
2022-08-10,15.298679164818383,10,100,40.774181062989044,1,307,97.69202381049992
2022-08-11,26.24612204643481,10,100,96.53949164802937,1,308,97.68522578660249
2022-08-12,20.94697858060647,10,100,54.55745222050166,1,309,97.67834942682403
2022-08-13,20.711949767674568,10,100,76.75041249917871,1,310,97.6714643141011
2022-08-14,40.728312694792905,10,100,33.319091625192385,1,311,97.66426694495767
2022-08-15,19.23904466794544,10,100,30.76973687034863,1,312,97.65733714007592
2022-08-16,29.760161482673574,10,100,59.567183850257166,1,313,97.65043205460293
2022-08-17,25.96477423188785,10,100,40.98194766824998,1,314,97.64362747871843
2022-08-18,43.94369831162866,10,100,87.69409314885235,1,315,97.63633289712627
2022-08-19,31.52114681748053,10,100,48.55356311987733,0,315,97.62937351355299
2022-08-20,24.2813858298653,10,100,65.4194282779616,1,316,97.622569191816
2022-08-21,27.599120381127253,10,100,66.40145801138316,1,317,97.61571145638796
2022-08-22,26.59240796687871,10,100,60.373172262473076,1,318,97.60887868291749
