Date,Temperature,Charge_Start,Charge_End,Daily_Mileage,Daily_Cycles,Total_Cycles,SOH
2021-10-28,15.698515195607099,60,80,41.63598889307087,1,13,99.70524875735241
2021-10-29,21.80119245460991,60,80,37.896616050299286,0,13,99.70010040314979
2021-10-30,21.948318409400773,60,80,52.168083263951644,0,13,99.69495365210861
2021-10-31,9.455062873435516,60,80,65.50680946048043,0,13,99.68955134712407
2021-11-01,8.46538479716283,60,80,82.11702467732236,0,13,99.6841274455474
2021-11-02,13.459756380128562,60,80,67.79214680842418,1,14,99.6788032113345
2021-11-03,15.03362336352963,60,80,31.96453095461327,0,14,99.67350959022211
2021-11-04,20.668656964570324,60,100,52.78529342064921,0,14,99.66832931814282
2021-11-05,21.397382844543404,60,80,60.13892887647487,0,14,99.66316249735037
2021-11-06,16.727060827761562,60,80,68.29699786385396,1,15,99.65789858209213
2021-11-07,17.591171013152916,60,80,87.8470685783885,0,15,99.65265086587084
2021-11-08,8.614778082067511,60,80,43.73539001578632,0,15,99.64721868879755
2021-11-09,7.304922017942545,60,80,59.65177099992414,0,15,99.64175833187281
2021-11-10,22.942315949732528,60,80,80.62801280347296,0,15,99.63661555820156
2021-11-11,8.76915521717487,60,100,48.60114768921504,1,16,99.63118160372612
2021-11-12,23.337413636312952,60,80,63.071219440088186,0,16,99.62604361623578
2021-11-13,5.01582039024982,60,80,78.25807900767253,0,16,99.62053009015283
2021-11-14,5.905206103917024,60,100,66.4761365653325,1,17,99.61503270114855
2021-11-15,21.69797147360186,60,80,69.53059992210868,0,17,99.60985655525226
2021-11-16,20.385501065228784,60,80,79.18756093978993,0,17,99.60465219192348
2021-11-17,18.154230971025456,60,100,64.24113628337864,0,17,99.59940081129079
2021-11-18,12.595583047084046,60,80,43.0636853296574,1,18,99.5940338044332
2021-11-19,8.946410843195904,60,80,36.753584240169204,0,18,99.5885906999187
2021-11-20,22.70220471205528,60,80,80.05195311115938,0,18,99.58342763580933
2021-11-21,3.4189763501347086,60,80,38.15625856962092,0,18,99.57786846570885
2021-11-22,15.98270471969488,60,80,48.02765487832326,0,18,99.57256504897725
2021-11-23,7.9122383690094775,60,80,83.53782750597335,1,19,99.56709437611654
2021-11-24,22.77835282392146,60,80,99.07369276694276,0,19,99.56192681644248
2021-11-25,1.5115096367492198,60,80,39.4975062681566,0,19,99.5563220366817
2021-11-26,-11.392471746105743,60,80,73.70921883257932,0,19,99.55045123487606
2021-11-27,0.5648671687568163,60,80,55.3328277786093,0,19,99.54482404172514
2021-11-28,22.217615158242868,60,80,96.02828887457636,1,20,99.53963892512377
2021-11-29,10.105858566401185,60,80,35.66023539576435,0,20,99.53420391566979
2021-11-30,1.3266491512419236,60,80,61.79691551147941,0,20,99.5285872747523
2021-12-01,3.7089592827419793,60,80,38.62438006089969,0,20,99.52301803685836
2021-12-02,-0.6267480517568451,60,100,87.86648116558786,1,21,99.51735771461072
2021-12-03,1.4955131936780788,60,100,80.67379695750185,0,21,99.51173947371352
2021-12-04,-2.468131205401141,60,80,49.395947503829845,0,21,99.50603828934618
2021-12-05,8.663463278587093,60,100,32.65075283442482,1,22,99.50056381903498
2021-12-06,-0.8794248454454827,60,80,85.67983832268789,0,22,99.49489168243078
2021-12-07,8.474408132816519,60,80,41.062687021638475,0,22,99.48941039889164
2021-12-08,0.35397862605438135,60,80,68.18811879143553,0,22,99.4837606048705
2021-12-09,-3.2961981165263303,60,80,86.8739551440492,0,22,99.47803419412408
2021-12-10,-3.787968184943784,60,80,80.36387351614353,1,23,99.4722955608717
2021-12-11,1.23970072908471,60,80,93.42348495097275,0,23,99.46665891476266
2021-12-12,-1.9620373524387054,60,80,71.46909435527976,0,23,99.46095482469337
2021-12-13,-0.3206896568667519,60,80,91.86030234160958,0,23,99.45528302644084
2021-12-14,6.928244241412202,60,80,65.30638950770576,0,23,99.44975908901822
2021-12-15,3.2576572838312945,60,100,49.381484030009375,1,24,99.44415746353963
2021-12-16,-2.9784450351644267,60,80,48.35464194880717,0,24,99.43842576185601
2021-12-17,3.7796350805558063,60,80,41.67667156281283,0,24,99.43283191687956
2021-12-18,7.044055047076515,60,80,90.28772248787354,0,24,99.42730392788607
2021-12-19,9.859539935754494,60,80,77.40127503296623,1,25,99.42183202081631
2021-12-20,-0.6184268619416668,60,80,45.278396167833804,0,25,99.4161423578943
2021-12-21,2.0251605210135306,60,80,71.37357743931517,0,25,99.41050576774276
2021-12-22,-1.6209766848173595,60,80,57.99987908590477,0,25,99.4047923698824
2021-12-23,-0.5016567810798378,60,80,60.34611075978168,0,25,99.39910057735922
2021-12-24,-14.770099724959957,60,80,80.92041130279904,1,26,99.39311181344435
2021-12-25,5.024103888621347,60,80,81.33657990629996,0,26,99.38753065899373
2021-12-26,-4.601708320383268,60,100,36.66834968808342,0,26,99.38174897612097
2021-12-27,1.5790585456998665,60,80,56.793259235366406,0,26,99.37609359879401
2021-12-28,-1.7921309734338289,60,80,49.089768955092836,1,27,99.37036640075023
2021-12-29,-0.8362302277218987,60,80,34.21370509685647,0,27,99.36465746605444
2021-12-30,47.22854774009651,60,80,54.965312624011496,0,27,99.35902170324765
2021-12-31,1.4296352162527377,60,80,36.73572717333898,0,27,99.35335665865054
2022-01-01,-3.4163482200072353,60,80,44.46823025830422,0,27,99.3475897346352
2022-01-02,3.504123965290317,60,80,65.91594991691989,1,28,99.34196410384517
2022-01-03,3.0802164638379175,60,80,56.76441106468813,0,28,99.3363281951795
2022-01-04,-3.9448573007576853,60,80,56.94306019343421,0,28,99.33054514952664
2022-01-05,9.760775783745196,60,80,66.98776386781554,0,28,99.32504478970131
2022-01-06,-4.391296326098531,60,80,85.57304337849904,0,28,99.31924941814168
2022-01-07,-16.639127123823453,60,80,54.72764256695771,1,29,99.31319778576295
2022-01-08,-0.9528327438482789,60,80,61.584134923798885,0,29,99.30747013401809
2022-01-09,-4.473636481386562,60,80,70.78090338603344,0,29,99.3016678689897
2022-01-10,6.208276362813882,60,80,44.25257810569731,0,29,99.29608589836502
2022-01-11,0.9526969507063594,60,80,93.63235273837122,0,29,99.29039327966879
2022-01-12,0.6654007948375487,60,80,89.19066456129897,1,30,99.28469261721973
2022-01-13,1.744332797713362,60,80,34.00403957119375,0,30,99.2790128731531
2022-01-14,4.01785863453628,60,80,82.7780541528616,0,30,99.27337889607307
2022-01-15,-1.973017777288943,60,80,81.53197166593222,0,30,99.26761884074722
2022-01-16,4.0117263707034905,60,80,94.80655225989551,0,30,99.26198175752785
2022-01-17,8.243800630974139,60,80,41.53225143762965,1,31,99.2564306902313
2022-01-18,48.7001503048901,60,80,90.61592983245315,0,31,99.2507336183033
2022-01-19,2.284893563188591,60,80,69.67614442067526,0,31,99.24505555111352
2022-01-20,-0.8609053886393756,60,80,78.95999911255885,0,31,99.23931047053749
2022-01-21,6.376544570994183,60,80,79.74802939897455,0,31,99.23371464065774
2022-01-22,2.6236105079837166,60,80,41.51281377365374,1,32,99.22803856863023
2022-01-23,-13.408297557227177,60,80,49.79400136392605,0,32,99.2220268210906
2022-01-24,47.04307840740291,60,80,32.54413996277303,0,32,99.21635470412365
2022-01-25,6.1710900007213265,60,80,52.561741110025665,0,32,99.21074812504108
2022-01-26,-1.7977505608976112,60,80,71.88552585837779,0,32,99.20497382972458
2022-01-27,1.2823264518776298,60,80,44.86835896427153,1,33,99.19926171413367
2022-01-28,-4.982075056762301,60,80,56.60288955651522,0,33,99.19341732979181
2022-01-29,7.528738214465708,60,80,61.46663867286023,0,33,99.18783262745443
2022-01-30,1.7831004166483488,60,80,31.35110432078407,0,33,99.18212645627732
2022-01-31,-4.257085781157379,60,80,80.77643976713433,0,33,99.17629259978513
2022-02-01,2.2401989407606937,60,80,64.89451042186982,1,34,99.17059240807095
2022-02-02,-19.22771418552351,60,80,80.8963113620199,0,34,99.164441957703
2022-02-03,-0.16312487429135203,60,80,42.02408588364461,0,34,99.15868851508309
2022-02-04,-3.0578554779626366,60,100,49.66889651198999,0,34,99.15287301715806
2022-02-05,-19.91541049041457,60,80,77.1219692425251,1,35,99.1467027121011
2022-02-06,0.957739945868255,60,100,85.38956101388693,0,35,99.14096761424514
2022-02-07,0.6192197351856423,60,80,96.35628541435685,0,35,99.13522392319213
2022-02-08,-3.614937984941451,60,80,46.18290802701062,0,35,99.12939006530863
2022-02-09,7.143375076879867,60,80,72.27518731552979,1,36,99.1237794415195
2022-02-10,-2.665063241628383,60,80,50.60962093139405,0,36,99.11796183962932
2022-02-11,2.0289134057220704,60,80,41.74391153816022,0,36,99.11224108420394
2022-02-12,4.73607520051697,60,80,90.85859238974913,0,36,99.1065755775342
2022-02-13,6.46915693211796,60,80,41.97190284653595,0,36,99.10094492452711
2022-02-14,-2.2735864402556754,60,80,41.3904454940659,1,37,99.09512884623626
2022-02-15,2.4762699834480557,60,80,62.15777726604293,0,37,99.08941090191449
2022-02-16,7.176806772198422,60,80,78.2536939395518,0,37,99.08379010873867
2022-02-17,-1.0056060277000531,60,80,38.06451458610066,0,37,99.07799607368233
2022-02-18,5.398110286411784,60,80,50.02070833899158,0,37,99.07233498561119
2022-02-19,1.5999483366154834,60,80,50.674951387918576,1,38,99.06659206816718
2022-02-20,2.058478730165988,60,80,51.069840365157155,0,38,99.06085728115144
2022-02-21,8.524604991701112,60,100,54.7696773497927,0,38,99.05525688852806
2022-02-22,-3.525892366574064,60,80,81.6429104462189,0,38,99.04940170409368
2022-02-23,3.2125098098063773,60,80,80.61273812471696,1,39,99.04368611042278
2022-02-24,6.2358008012427035,60,80,58.99520096981284,0,39,99.03803261705568
2022-02-25,-4.053702780196612,60,80,67.26762114005521,0,39,99.03216114748447
2022-02-26,9.856744016973776,60,80,85.58609107439119,0,39,99.02658090416408
2022-02-27,7.6352000169595,60,80,34.56455407391899,0,39,99.02095243518114
2022-02-28,44.88547676110298,60,80,42.833058398659,1,40,99.01526885111834
2022-03-01,19.197031350267395,60,80,74.70953649225231,0,40,99.00988042676093
2022-03-02,11.242427667834711,60,80,67.68949393248153,0,40,99.00432298967577
2022-03-03,6.77004080761938,60,80,91.05586454573634,0,40,98.99866984266448
2022-03-04,14.002952011709924,60,80,78.96156565989138,0,40,98.99316769882535
2022-03-05,9.409383507157068,60,80,61.440662481445045,1,41,98.98756669789805
2022-03-06,12.215098763289056,60,80,33.82311193634569,0,41,98.98202342046069
2022-03-07,9.211862202201331,60,80,33.151470854995054,0,41,98.97641532934705
2022-03-08,18.72037381337323,60,80,66.80383837645135,0,41,98.97100645641828
2022-03-09,17.787909735707427,60,80,80.25630689336325,0,41,98.96557648834275
2022-03-10,11.84679353640804,60,80,79.78684988106659,1,42,98.96001909694091
2022-03-11,10.038836456609552,60,80,74.09841989880152,0,42,98.95442206632364
2022-03-12,6.458332750822169,60,80,30.71644874136947,0,42,98.9487479236264
2022-03-13,17.84936183439075,60,80,98.41572839902548,0,42,98.9433130523567
2022-03-14,18.783664729650113,60,80,44.485949613486916,0,42,98.93789651772995
2022-03-15,10.334027526111438,60,100,33.758434194665554,1,43,98.93229934013573
2022-03-16,44.28769435978047,60,80,64.97780427539897,0,43,98.92660294009586
2022-03-17,10.848515155440948,60,80,99.46824608458002,0,43,98.92101373566955
2022-03-18,7.998202915760125,60,80,41.848118094662546,0,43,98.91536275192212
2022-03-19,5.2507071026986125,60,80,65.43469719534437,1,44,98.90965156549962
2022-03-20,6.018973471703545,60,100,39.55062723302153,0,44,98.90395516461393
2022-03-21,9.418672406185971,60,80,87.70017885133441,0,44,98.89832929990686
2022-03-22,13.89953304658611,60,80,87.85543860636425,0,44,98.89279691722368
2022-03-23,19.460768411993524,60,80,41.49093230602202,1,45,98.88738042435814
2022-03-24,19.81139975752365,60,80,48.493098561857124,0,45,98.8819699590029
2022-03-25,14.823481112437912,60,80,59.304058042051274,0,45,98.87645230860375
2022-03-26,8.191416847448693,60,80,96.6816632905565,0,45,98.87079254125729
2022-03-27,7.734227872753883,60,80,39.55350468619534,0,45,98.86512160457492
2022-03-28,9.399781108260298,60,80,62.80466156771005,1,46,98.85948398509827
2022-03-29,8.056247464396819,60,100,97.39930211572174,0,46,98.85381637839703
2022-03-30,7.57167998648797,60,80,54.26497360798638,0,46,98.84813701151745
2022-03-31,15.532555500057514,60,80,35.66050703581247,0,46,98.84262528122309
2022-04-01,10.496030665965408,60,80,80.56405099460736,1,47,98.83700454723602
2022-04-02,13.320949870801183,60,80,75.22975723095706,0,47,98.83144240244825
2022-04-03,14.86285454082655,60,80,48.08879965872973,0,47,98.82591159965841
2022-04-04,13.897224469933452,60,80,76.76244106185254,0,47,98.8203588290832
2022-04-05,13.055237959753796,60,80,69.41475539975377,0,47,98.81478671025056
2022-04-06,5.709402308070755,60,100,32.88497824924889,1,48,98.80905627715879
2022-04-07,5.555306236914749,60,80,83.26230422372316,0,48,98.80332108144711
2022-04-08,10.768209496850933,60,100,59.63831707838065,0,48,98.79769538885161
2022-04-09,13.902148007541907,60,80,30.7855387646762,1,49,98.79213442922796
2022-04-10,8.238467458643765,60,80,37.64024751988794,0,49,98.78645137355008
2022-04-11,12.048024580403101,60,100,30.037150863314217,0,49,98.78084802832716
2022-04-12,13.399020528474344,60,80,53.21149743054547,0,49,98.77527203154494
2022-04-13,6.019863599134445,60,80,35.77321928589046,1,50,98.76953669705955
2022-04-14,5.898439134346855,60,80,64.7697398832941,0,50,98.76379729159676
2022-04-15,7.5541326467861,60,80,69.6515968664066,0,50,98.75809172602648
2022-04-16,8.081315843934483,60,80,44.86477405644616,0,50,98.75239593725601
2022-04-17,14.552650712910614,60,80,99.99894887869961,0,50,98.74683680632195
2022-04-18,5.628582081938359,60,80,39.2496620500403,1,51,98.74108513954111
2022-04-19,6.980699926745106,60,100,77.6467350570062,0,51,98.73536086733401
2022-04-20,13.851596012136927,60,80,78.13342882662674,0,51,98.72978190332398
2022-04-21,13.735144576691523,60,80,97.03448766381347,0,51,98.72419901265
2022-04-22,14.001678372557503,60,80,94.69944432997994,1,52,98.71861982500307
2022-04-23,8.652898194452824,60,80,34.89443903009014,0,52,98.71292483301214
2022-04-24,13.89470300772968,60,80,51.51540005232076,0,52,98.7073404823166
2022-04-25,10.072588083111558,60,80,31.07169016895654,0,52,98.70167292750105
2022-04-26,15.638991145481405,60,100,81.85199206650913,1,53,98.69612247329692
2022-04-27,17.28645601858163,60,80,55.41021076917577,0,53,98.69060585604475
2022-04-28,7.9716311031139355,60,80,40.093293787813764,0,53,98.68488837468567
2022-04-29,6.739435941487379,60,100,79.22975118009666,0,53,98.67914303245254
2022-04-30,18.68548883131295,60,80,96.91326048890973,1,54,98.67365158098701
2022-05-01,10.937036435669242,60,80,87.20493101543715,0,54,98.6679926668233
2022-05-02,5.0261034871907775,60,80,88.7616833687053,0,54,98.66220559306515
2022-05-03,6.9843070778265215,60,80,51.143217436545505,0,54,98.65645901822094
2022-05-04,12.680654761650112,60,80,94.84633025170706,0,54,98.65083313470997
2022-05-05,13.628385281007555,60,80,72.51174814206198,1,55,98.64522557929305
2022-05-06,48.31013828583653,60,80,34.82022956181288,0,55,98.63936038490915
2022-05-07,15.966681864085661,60,80,32.247471280078805,0,55,98.63380014176724
2022-05-08,14.356901910867618,60,80,60.93332389704121,0,55,98.62820390808452
2022-05-09,7.9253116670662775,60,80,99.68039843773717,0,55,98.6224681111017
2022-05-10,12.412025774063835,60,80,57.88765338866715,1,56,98.61682666473254
2022-05-11,6.5654805025475165,60,80,50.31611161703111,0,56,98.61105813193284
2022-05-12,6.71682772820443,60,80,70.68703868532812,0,56,98.60529137323749
2022-05-13,16.22865511788691,60,80,42.114092895188264,0,56,98.5997276458285
2022-05-14,17.461209022658196,60,80,39.44545461820981,0,56,98.59418899993791
2022-05-15,5.693100025051382,60,80,31.331119528991426,1,57,98.588395208321
2022-05-16,9.439757326614046,60,100,32.77187667029296,0,57,98.58268055779881
2022-05-17,8.979897150539347,60,100,70.51280875927839,0,57,98.5769545454892
2022-05-18,18.52007461037868,60,80,37.4075993638315,1,58,98.57143192051663
2022-05-19,10.135040788691327,60,80,91.88977090051148,0,58,98.5657272860196
2022-05-20,8.575898531443602,60,80,88.66139749997865,0,58,98.55998760255025
2022-05-21,13.476083057519503,60,80,34.992127362452436,0,58,98.55435204444267
2022-05-22,9.826684269677868,60,100,80.75335720873301,1,59,98.54863581602862
2022-05-23,10.9270422240252,60,80,81.91194339307651,0,59,98.54294185205084
2022-05-24,6.793470773547503,60,80,43.50349745762078,0,59,98.537157281352
2022-05-25,17.67336533531433,60,80,96.35833273882072,0,59,98.53160594552119
2022-05-26,9.242936147685807,60,80,59.51367156098119,0,59,98.52587127431833
2022-05-27,-13.85371565563332,60,80,32.04375395930489,1,60,98.51963599729143
2022-05-28,17.37449103248078,60,80,80.35768520865534,0,60,98.51407340094437
2022-05-29,7.749638959384015,60,80,59.873298256520144,0,60,98.50830151362358
2022-05-30,14.106531199000358,60,80,39.069103718242154,0,60,98.50266547990711
2022-05-31,19.446074793185716,60,80,50.511305680378754,0,60,98.49714338667351
2022-06-01,15.007615558296896,60,80,61.847613502360886,1,61,98.4915233939982
2022-06-02,29.034239368174447,60,80,75.01433993323425,0,61,98.4860307920653
2022-06-03,15.841628808444614,60,100,92.57860053082163,0,61,98.48042596999542
2022-06-04,21.00824239165444,60,80,81.39108607862849,0,61,98.47493148613152
2022-06-05,23.023859954316677,60,80,80.76631770670932,1,62,98.46947867413674
2022-06-06,27.592513671528785,60,80,93.59918322555271,0,62,98.4640111310487
2022-06-07,28.493797991532496,60,80,74.42779540560531,0,62,98.45852268140699
2022-06-08,27.40532974905492,60,100,36.33341154114606,0,62,98.45305640681141
2022-06-09,22.766194516106555,60,80,81.73669893970948,1,63,98.44759191317051
2022-06-10,-13.23503903950357,60,80,50.8156834361573,0,63,98.44134588514444
2022-06-11,34.25086627408962,60,100,81.75480509781929,0,63,98.43572651209895
2022-06-12,31.585849713178714,60,80,83.31294086627267,0,63,98.43016348961618
2022-06-13,18.405594069778626,60,80,44.4561013958335,1,64,98.42459831379352
2022-06-14,34.02204782686706,60,80,38.25398337458144,0,64,98.41897905741182
2022-06-15,28.365930941823493,60,80,67.96527816227419,0,64,98.4134811083386
2022-06-16,19.079346913798418,60,80,95.25938861507129,0,64,98.40792631143906
2022-06-17,17.9511219633692,60,80,90.84989631099201,0,64,98.40234560874316
2022-06-18,16.680016765748437,60,80,57.86402074431621,1,65,98.39673532758925
2022-06-19,29.485400799334528,60,80,75.08740401660341,0,65,98.39120692369497
2022-06-20,19.72874879268193,60,80,97.93179691586907,0,65,98.38566004026208
2022-06-21,34.804087033039195,60,80,44.08329281316479,0,65,98.38001322832568
2022-06-22,-17.96284743145991,60,80,95.61172548921337,0,65,98.37364409883737
2022-06-23,40.37592504862899,60,80,77.30779185574187,1,66,98.36787268315264
2022-06-24,21.709293287638246,60,80,78.28920923372797,0,66,98.36236270065574
2022-06-25,34.428523541611085,60,80,89.4672356828825,0,66,98.35671776769223
2022-06-26,25.40929774802859,60,80,40.92983941474412,0,66,98.35126770386483
2022-06-27,16.922640943442723,60,100,54.537138410586316,1,67,98.34564876596814
2022-06-28,31.461835000560963,60,80,86.52688946358609,0,67,98.34006358706152
2022-06-29,15.874027838567752,60,80,63.7803893143807,0,67,98.33441895968194
2022-06-30,34.083190745615696,60,80,79.99654308966242,0,67,98.32877383507872
2022-07-01,32.1161443356911,60,80,95.284357354807,0,67,98.3231701518584
2022-07-02,31.38881195701836,60,80,31.748380611256998,1,68,98.31758035089824
2022-07-03,21.407564903042115,60,80,89.10923927089043,0,68,98.31205011768164
2022-07-04,22.68382987605804,60,80,68.25186224810554,0,68,98.30654632473917
2022-07-05,15.097814587058947,60,80,99.90786522190449,0,68,98.30087562362858
2022-07-06,25.881069865184852,60,80,82.88703204182093,0,68,98.29540036656628
2022-07-07,18.166498395917905,60,80,86.20357504096384,1,69,98.28979322920742
2022-07-08,23.809968201970033,60,80,34.735390922314515,0,69,98.2843079130657
2022-07-09,22.648086086414665,60,100,84.95026122191972,0,69,98.27879583224569
2022-07-10,18.540995089998468,60,80,44.42610089663308,0,69,98.27319262597011
2022-07-11,17.816939460765433,60,80,96.54408973035244,1,70,98.26757162313442
2022-07-12,23.10728792919189,60,80,91.1440687985097,0,70,98.26206485646208
2022-07-13,23.19489837209433,60,80,82.62592479534179,0,70,98.2565586156781
2022-07-14,26.026940307570406,60,100,80.27523252642129,0,70,98.25106800588676
2022-07-15,29.092056246975545,60,80,83.64909698527148,1,71,98.2455083999934
2022-07-16,29.300169042192763,60,80,73.72840816578531,0,71,98.23994283721443
2022-07-17,28.369772181062082,60,80,39.22925160747163,0,71,98.23439623873095
2022-07-18,29.695478283951868,60,100,96.31288795506002,0,71,98.22881921329204
2022-07-19,32.97705953739995,60,80,61.76492818722657,1,72,98.22316834694607
2022-07-20,17.32150846051018,60,80,67.6750123773049,0,72,98.21752259848901
2022-07-21,33.6581996976248,60,80,49.437941959876326,0,72,98.21185395706809
2022-07-22,24.662968149190867,60,80,56.759586247396996,0,72,98.2063662971827
2022-07-23,22.433577609399727,60,80,31.251122462338074,0,72,98.20082837274319
2022-07-24,15.327102983605176,60,80,98.39107527049171,1,73,98.19513262887787
2022-07-25,26.715737339333906,60,80,64.72915269622659,0,73,98.18961003042673
2022-07-26,34.59583503836426,60,80,99.08192291926372,0,73,98.18391311120862
2022-07-27,18.39699088802348,60,80,42.83514659949452,0,73,98.17828045426913
2022-07-28,22.383603641510945,60,80,72.22031289278345,0,73,98.17273391260724
2022-07-29,22.09597563854434,60,80,58.31586608761103,1,74,98.16717910838385
2022-07-30,34.94145050391098,60,80,85.01120653657372,0,74,98.16146829869285
2022-07-31,23.00715526935319,60,80,58.887122923335575,0,74,98.15593072569075
2022-08-01,33.25779911649812,60,80,64.97593162833039,0,74,98.15025405398119
2022-08-02,29.427575651940412,60,80,58.501431877494795,0,74,98.14466016859448
2022-08-03,21.805853169468634,60,80,76.2284360270788,1,75,98.13909145121322
2022-08-04,31.900068533424523,60,80,99.81195070486686,0,75,98.13343980806854
2022-08-05,17.762450702682646,60,80,68.58750260305601,0,75,98.12777932046288
2022-08-06,34.346134027612955,60,80,88.4693292285497,0,75,98.12207100191964
2022-08-07,21.39883177136938,60,80,85.25162191205857,0,75,98.11648773249587
2022-08-08,29.37158343262341,60,80,34.88024454010056,1,76,98.11088554138911
2022-08-09,26.4143834708333,60,80,64.69615531716283,0,76,98.10534709054082
2022-08-10,20.599479520524177,60,80,61.75007131685014,0,76,98.09974145299527
2022-08-11,33.194081491029294,60,100,39.523808837502884,0,76,98.09405079998054
2022-08-12,24.708145752995197,60,80,76.48450674165926,1,77,98.08853238424142
2022-08-13,30.258669512576468,60,100,81.47058275747247,0,77,98.08290305109017
2022-08-14,22.16762708077407,60,80,74.69714937072361,0,77,98.07732583008824
2022-08-15,30.013210158778918,60,80,80.68038945889903,0,77,98.07169909397723
2022-08-16,28.7475917121274,60,80,70.85862321011314,1,78,98.0660983262444
2022-08-17,18.019873943256023,60,80,55.59919327937989,0,78,98.0604247902717
2022-08-18,31.985615770526582,60,80,86.20333979750967,0,78,98.05474971397476
2022-08-19,33.08290329111318,60,100,44.861838100229456,0,78,98.04904898082546
2022-08-20,32.961641808574385,60,80,81.00747849844146,1,79,98.04334893614242
2022-08-21,15.471408704608354,60,80,33.964473883478234,0,79,98.03761283407995
